Price,Apartment type,Minutes to metro,Number of rooms,Area,Living area,Kitchen area,Floor,Number of floors,Renovation_Designer,Renovation_European-style renovation,Renovation_Without renovation
15.352589583088154,0,11.0,2.0,35.68,22.7,5.0,10.0,20,False,False,False
15.192511115170015,0,13.0,0.0,23.89,15.5,8.6,9.0,14,False,False,False
15.870045873615013,0,10.0,2.0,60.49,28.0,13.0,12.0,17,False,False,False
15.648276164757213,0,10.0,1.0,40.33,12.0,16.0,12.0,17,False,False,False
15.856684262360385,0,10.0,2.0,57.46,25.0,16.0,7.0,17,False,False,False
16.034072640713248,0,10.0,3.0,80.65,44.0,14.0,15.0,17,False,False,False
16.047445800296433,0,10.0,3.0,79.64,44.0,16.0,15.0,17,False,False,False
15.57811598135919,0,10.0,1.0,34.28,12.0,10.0,21.0,17,False,False,False
15.783772044377463,0,10.0,2.0,50.41,23.0,13.0,21.0,17,False,False,False
15.488634941144085,0,10.0,1.0,35.29,14.0,10.0,14.0,17,False,False,False
15.488634941144085,0,10.0,1.0,35.29,20.0,9.6,20.0,17,False,False,False
15.401432320504302,0,10.0,0.0,28.23,17.1,5.0,8.0,17,False,False,False
15.537384078459157,0,10.0,1.0,37.3,15.0,10.0,7.0,17,False,False,False
15.86092998035562,0,10.0,2.0,59.48,29.0,14.0,8.0,17,False,False,False
15.995517876390782,0,10.0,3.0,75.61,41.0,16.0,8.0,17,False,False,False
16.037364981693464,0,10.0,3.0,75.61,41.0,16.0,7.0,17,False,False,False
15.597310764632606,0,9.0,1.0,34.74,12.0,9.0,13.0,17,False,False,False
15.711706766299955,0,9.0,1.0,41.89,13.0,16.0,7.0,17,False,False,False
15.708878663344276,0,9.0,2.0,51.09,23.0,13.0,8.0,17,False,False,False
15.412594675538191,0,9.0,0.0,27.59,16.6,5.0,6.0,17,False,False,False
15.640195485977637,0,9.0,1.0,37.81,14.0,10.0,6.0,17,False,False,False
15.597310764632606,0,9.0,1.0,34.74,10.2,11.6,7.0,17,False,False,False
15.812352929085515,0,9.0,2.0,54.16,24.0,18.0,7.0,17,False,False,False
15.59411403201661,0,9.0,1.0,36.78,14.0,10.0,12.0,17,False,False,False
15.759896832226245,0,9.0,2.0,61.31,28.0,13.0,14.0,17,False,False,False
15.901962593606374,0,9.0,2.0,55.18,25.0,15.0,7.0,17,False,False,False
15.578335601653743,0,9.0,1.0,35.76,14.0,10.0,13.0,17,False,False,False
15.35430495162817,0,11.0,2.0,33.87,19.8,6.0,9.0,20,False,False,False
16.04552506565036,0,13.0,2.0,66.7,27.5,17.6,3.0,15,False,False,False
15.851158637391523,0,12.0,2.0,60.0,31.3,16.4,3.0,9,False,False,False
16.003717038670832,0,12.0,3.0,73.0,41.1,14.9,18.0,9,False,False,False
15.296840515739442,0,12.0,1.0,34.1,10.5,11.5,15.0,9,False,False,False
16.055361474345005,0,12.0,3.0,73.0,41.1,14.9,17.0,9,False,False,False
15.43042405200245,0,12.0,1.0,33.9,10.2,11.7,15.0,9,False,False,False
15.806938174816754,0,12.0,2.0,56.5,25.3,13.4,10.0,9,False,False,False
15.40355055931339,0,12.0,1.0,34.1,10.3,11.7,10.0,9,False,False,False
15.817460312687333,0,12.0,2.0,56.5,25.3,13.4,14.0,9,False,False,False
15.929641890577587,0,12.0,2.0,50.2,28.3,9.3,22.0,9,False,False,False
15.413319717783118,0,12.0,1.0,34.1,10.3,11.7,9.0,9,False,False,False
15.447922533958195,0,12.0,1.0,36.0,12.8,14.4,20.0,9,False,False,False
15.318315812577392,0,12.0,0.0,29.65,18.2,9.1,7.0,20,False,False,False
15.172998211448556,0,11.0,0.0,25.7,16.2,8.8,13.0,20,False,False,False
15.86846540364812,0,12.0,2.0,62.31,25.0,20.5,5.0,20,False,False,False
15.172546279289366,0,12.0,0.0,23.97,19.5,8.6,4.0,20,False,False,False
15.362566129698807,0,11.0,2.0,35.68,22.7,5.0,15.0,20,False,False,False
15.668391780320475,0,14.0,3.0,50.88,32.5,6.5,11.0,14,False,False,False
15.736161798399596,0,14.0,2.0,58.34,30.2,13.2,14.0,14,False,False,False
15.630418521416038,0,14.0,2.0,46.23,30.4,4.9,11.0,14,False,False,False
14.631549480269104,0,20.0,0.0,17.0,9.0,6.0,15.0,17,False,False,False
15.378856363197608,0,12.0,1.0,47.71,26.3,10.6,3.0,16,False,False,False
14.856600719597987,0,12.0,0.0,23.89,14.2,8.6,8.0,16,False,False,False
15.123292685470824,0,11.0,0.0,25.38,16.1,8.7,8.0,20,False,False,False
15.454943488163703,0,11.0,2.0,40.74,27.3,5.0,9.0,20,False,False,False
15.174962102711618,0,12.0,0.0,23.97,19.5,8.6,5.0,20,False,False,False
15.179794967439056,0,12.0,0.0,23.97,19.5,8.6,7.0,20,False,False,False
15.239052773970188,0,12.0,0.0,26.65,17.1,8.8,8.0,20,False,False,False
15.889110696822236,0,13.0,3.0,75.07,42.0,13.2,2.0,14,False,False,False
15.702168607149542,0,13.0,3.0,56.38,37.4,5.4,6.0,14,False,False,False
15.472242659011293,0,13.0,2.0,37.02,25.0,3.3,10.0,14,False,False,False
15.702373670517948,0,13.0,3.0,55.72,37.4,5.4,6.0,14,False,False,False
15.697367096865108,0,13.0,3.0,56.16,37.4,5.4,6.0,14,False,False,False
15.410960696028095,0,13.0,1.0,36.18,17.6,10.7,10.0,14,False,False,False
15.73822547993063,0,13.0,3.0,56.19,37.5,5.4,13.0,14,False,False,False
15.369324337770351,0,13.0,2.0,33.68,19.6,5.7,10.0,14,False,False,False
15.641713159964267,0,13.0,2.0,51.83,23.8,13.5,10.0,14,False,False,False
15.097631198905903,0,13.0,0.0,21.37,10.4,3.8,17.0,14,False,False,False
15.650686253780803,0,13.0,2.0,51.83,23.8,13.5,17.0,14,False,False,False
15.416069367575528,0,13.0,1.0,36.18,17.6,10.7,13.0,14,False,False,False
15.707261806943764,0,12.0,2.0,49.91,27.6,11.2,7.0,20,False,False,False
15.726611255642943,0,13.0,2.0,54.6,31.2,9.9,8.0,14,False,False,False
15.915151339455617,0,8.0,2.0,58.06,35.0,12.8,1.0,15,False,False,False
15.619129590406537,0,9.0,1.0,34.11,14.3,9.4,22.0,17,False,False,False
14.815764425657942,0,12.0,0.0,23.75,14.1,8.6,3.0,16,False,False,False
15.913945698784858,0,9.0,1.0,38.1,18.7,10.6,7.0,14,False,False,False
15.558374032423037,0,3.0,2.0,35.8,21.3,5.9,15.0,17,False,False,False
15.873166635325259,0,9.0,2.0,59.3,30.5,15.3,24.0,17,False,False,False
15.521678187637063,0,12.0,1.0,38.9,14.4,15.5,10.0,20,False,False,False
15.712645592736905,0,12.0,2.0,51.82,28.6,11.9,7.0,20,False,False,False
15.079629657962226,0,14.0,0.0,21.56,10.5,4.2,10.0,14,False,False,False
14.639246869438782,0,12.0,0.0,17.3,10.9,8.1,5.0,16,False,False,False
15.555976908243359,0,8.0,1.0,33.85,10.7,12.1,2.0,15,False,False,False
16.048312574484484,0,9.0,2.0,53.2,28.5,11.2,6.0,14,False,False,False
15.806866099999786,0,9.0,1.0,35.3,14.7,8.0,2.0,14,False,False,False
15.835012188672193,0,9.0,1.0,38.2,16.5,10.0,5.0,14,False,False,False
15.927593161402722,0,9.0,1.0,40.4,16.8,8.8,1.0,14,False,False,False
15.251908743833106,0,7.0,0.0,19.8,9.4,5.1,16.0,17,False,False,False
15.442364133513804,0,12.0,1.0,34.44,11.4,14.4,2.0,20,False,False,False
15.45802786419487,0,13.0,2.0,36.36,25.0,3.3,11.0,14,False,False,False
15.499957793356241,0,13.0,1.0,38.09,11.9,12.9,8.0,14,False,False,False
15.871943290535668,0,3.0,1.0,44.7,12.2,22.3,6.0,17,False,False,False
15.78162675433153,0,5.0,2.0,57.5,31.2,11.4,16.0,20,False,False,False
15.839102520083243,0,12.0,2.0,62.31,25.0,20.5,5.0,20,False,False,False
15.736200183680282,0,13.0,2.0,54.6,31.2,9.9,12.0,14,False,False,False
15.149807692784144,0,11.0,0.0,25.38,16.1,8.7,17.0,20,False,False,False
15.956256490365302,0,11.0,4.0,75.87,50.2,5.0,9.0,20,False,False,False
15.937664665906842,0,11.0,4.0,75.2,50.2,5.0,9.0,20,False,False,False
15.877472975921648,0,11.0,4.0,69.53,46.9,5.0,9.0,20,False,False,False
15.447804470619031,0,11.0,2.0,39.84,26.3,5.0,17.0,20,False,False,False
15.301171180040232,0,11.0,2.0,33.87,19.8,6.0,17.0,20,False,False,False
15.739737020211189,0,11.0,3.0,59.21,38.2,6.4,17.0,20,False,False,False
15.296381648161072,0,11.0,2.0,33.5,19.9,5.4,17.0,20,False,False,False
15.009645428120297,0,11.0,0.0,21.36,14.6,8.4,17.0,20,False,False,False
15.677072948278274,0,11.0,3.0,53.91,34.8,5.0,13.0,20,False,False,False
15.586253553482585,0,11.0,2.0,46.36,28.5,5.4,13.0,20,False,False,False
15.530730537191035,0,11.0,2.0,44.44,27.3,5.0,13.0,20,False,False,False
15.600157291555126,0,11.0,2.0,48.06,29.1,9.2,17.0,20,False,False,False
15.361858286580432,0,11.0,1.0,35.48,11.5,9.8,17.0,20,False,False,False
15.742783683001036,0,11.0,3.0,59.21,38.2,6.4,17.0,20,False,False,False
15.490907357338685,0,11.0,2.0,40.5,26.3,5.0,17.0,20,False,False,False
15.647042671337008,0,11.0,2.0,52.87,25.6,13.3,17.0,20,False,False,False
16.001521047353723,0,9.0,2.0,49.3,28.7,6.7,1.0,14,False,False,False
15.963986086952461,0,9.0,1.0,42.0,17.8,11.6,2.0,14,False,False,False
15.897200944096843,0,9.0,1.0,39.0,13.2,15.4,4.0,14,False,False,False
15.902053202030835,0,9.0,1.0,39.0,13.2,15.4,9.0,14,False,False,False
15.82333753559394,0,9.0,1.0,35.8,14.7,8.0,1.0,14,False,False,False
15.873534496476129,0,9.0,1.0,39.5,16.5,10.0,2.0,14,False,False,False
15.809272608028522,0,9.0,1.0,35.3,14.7,8.0,5.0,14,False,False,False
15.937412750832873,0,9.0,1.0,41.1,18.5,9.8,1.0,14,False,False,False
15.897540995559247,0,9.0,1.0,39.3,16.8,8.8,2.0,14,False,False,False
15.850968994281784,0,9.0,1.0,39.2,18.7,10.0,2.0,14,False,False,False
16.05288490392754,0,9.0,1.0,43.9,17.9,11.6,1.0,14,False,False,False
16.040222429912568,0,9.0,2.0,44.7,26.4,6.9,5.0,14,False,False,False
16.00566699250561,0,9.0,1.0,41.5,16.8,11.5,1.0,14,False,False,False
15.993288717887372,0,9.0,1.0,40.8,17.0,11.5,2.0,14,False,False,False
15.99559722781613,0,9.0,1.0,40.8,17.0,11.5,5.0,14,False,False,False
15.981979091095166,0,9.0,1.0,38.5,16.5,10.0,1.0,14,False,False,False
16.03662797015932,0,9.0,2.0,52.6,26.5,11.2,1.0,14,False,False,False
16.001260778153437,0,9.0,2.0,50.9,25.5,10.4,4.0,14,False,False,False
15.944685509293812,0,9.0,1.0,41.4,17.1,9.9,1.0,14,False,False,False
15.315403434055298,0,9.0,0.0,24.0,10.8,5.2,10.0,14,False,False,False
15.446275621292196,0,12.0,1.0,34.44,11.4,14.4,7.0,20,False,False,False
15.248074528370005,0,11.0,2.0,32.04,19.6,5.0,9.0,20,False,False,False
15.871591733594089,0,11.0,4.0,69.53,46.9,5.0,9.0,20,False,False,False
15.71843730095044,0,11.0,2.0,58.64,36.4,6.6,9.0,20,False,False,False
15.878176294396791,0,11.0,4.0,67.72,47.1,5.0,9.0,20,False,False,False
15.600911521338993,0,9.0,1.0,36.4,11.1,10.8,10.0,14,False,False,False
15.445807598224803,0,9.0,0.0,26.66,14.0,5.0,10.0,17,False,False,False
15.326825698963853,0,11.0,1.0,33.88,14.8,10.9,11.0,20,False,False,False
15.198686060497117,0,11.0,0.0,26.69,12.3,5.0,17.0,20,False,False,False
15.528579571480519,0,8.0,1.0,36.13,14.1,12.3,2.0,15,False,False,False
15.321389220376002,0,11.0,2.0,33.87,19.8,6.0,10.0,20,False,False,False
15.655679325190654,0,9.0,1.0,39.4,14.7,11.8,18.0,17,False,False,False
15.671089696267657,0,9.0,1.0,38.9,14.7,11.5,22.0,17,False,False,False
15.728248101420807,0,9.0,1.0,39.6,15.7,9.7,25.0,17,False,False,False
15.678415579997356,0,7.0,2.0,43.8,24.3,10.3,4.0,9,False,False,False
15.748641108990544,0,7.0,2.0,49.7,27.3,10.8,1.0,9,False,False,False
15.938920778157323,0,6.0,2.0,57.3,31.1,11.4,6.0,9,False,False,False
15.73569592978766,0,6.0,1.0,41.5,23.1,10.1,3.0,9,False,False,False
15.917178136149891,0,7.0,2.0,43.4,24.1,10.2,1.0,9,False,False,False
15.601021713742252,0,7.0,1.0,38.4,21.5,9.8,6.0,9,False,False,False
15.639930970743002,0,8.0,1.0,27.0,11.9,6.4,13.0,14,False,False,False
15.864270058055377,0,8.0,1.0,34.9,14.7,9.5,1.0,14,False,False,False
15.933374537529687,0,8.0,1.0,40.2,19.4,11.0,1.0,14,False,False,False
15.858059873459704,0,9.0,1.0,39.8,13.2,15.8,1.0,14,False,False,False
15.842595081808584,0,9.0,1.0,39.0,13.2,15.4,4.0,14,False,False,False
15.899886405907333,0,9.0,1.0,41.5,17.8,11.6,6.0,14,False,False,False
15.76864710502555,0,9.0,1.0,35.8,14.7,8.0,1.0,14,False,False,False
15.75502184935597,0,9.0,1.0,35.4,13.5,8.0,2.0,14,False,False,False
15.85814028276907,0,9.0,1.0,39.9,18.5,9.8,2.0,14,False,False,False
16.06139703727643,0,9.0,2.0,58.0,29.5,10.8,2.0,14,False,False,False
15.904863815890357,0,9.0,1.0,39.3,16.8,8.8,2.0,14,False,False,False
15.98018359149421,0,9.0,2.0,47.6,27.0,6.9,2.0,14,False,False,False
15.974472940399561,0,9.0,2.0,47.2,27.0,6.9,5.0,14,False,False,False
15.855705296150479,0,9.0,1.0,39.9,18.5,9.8,6.0,14,False,False,False
15.843139064951806,0,9.0,1.0,38.5,18.7,10.0,6.0,14,False,False,False
16.04377019361795,0,9.0,1.0,43.4,17.6,11.5,1.0,14,False,False,False
16.055225071365882,0,9.0,1.0,43.9,17.9,11.6,1.0,14,False,False,False
16.006170747887822,0,9.0,1.0,43.9,17.1,12.2,1.0,14,False,False,False
16.012981216131234,0,9.0,1.0,44.2,17.2,12.2,1.0,14,False,False,False
15.901343257614569,0,9.0,1.0,38.1,18.7,10.6,7.0,14,False,False,False
16.05559675503702,0,9.0,1.0,42.0,17.5,13.1,2.0,14,False,False,False
16.0532129639358,0,9.0,1.0,41.9,17.3,13.2,2.0,14,False,False,False
16.033272242255777,0,9.0,2.0,44.7,26.4,6.9,5.0,14,False,False,False
16.057829696063216,0,9.0,1.0,42.0,17.5,13.1,6.0,14,False,False,False
16.060057662170422,0,9.0,1.0,42.0,17.5,13.1,8.0,14,False,False,False
15.99559722781613,0,9.0,1.0,40.8,17.0,11.5,3.0,14,False,False,False
15.958179097047797,0,9.0,1.0,37.2,16.5,10.0,2.0,14,False,False,False
15.940250579735427,0,9.0,1.0,36.0,15.6,7.9,3.0,14,False,False,False
15.925728121937707,0,9.0,1.0,36.0,15.6,7.9,4.0,14,False,False,False
15.944542062936556,0,9.0,1.0,36.0,15.6,7.9,8.0,14,False,False,False
15.952044254344527,0,9.0,1.0,41.4,17.1,9.9,1.0,14,False,False,False
15.05279608063757,0,14.0,0.0,21.38,10.4,4.6,12.0,14,False,False,False
15.901846776639506,0,11.0,3.0,77.3,41.9,12.6,6.0,20,False,False,False
15.714628695213417,0,10.0,1.0,42.7,18.2,12.3,7.0,15,False,False,False
15.64006001130563,0,10.0,2.0,48.7,26.5,10.0,7.0,22,False,False,False
15.485780694193439,0,6.0,2.0,35.51,20.1,9.6,5.0,15,False,False,False
15.730961646810274,0,5.0,2.0,56.7,30.0,9.1,16.0,20,False,False,False
15.362860490896166,0,17.0,2.0,33.9,20.0,6.0,6.0,20,False,False,False
15.821603954133613,0,7.0,2.0,42.3,24.7,6.0,14.0,14,False,False,False
15.912749899989626,0,11.0,3.0,77.39,41.9,12.6,8.0,20,False,False,False
15.2375872759364,0,8.0,0.0,24.83,14.9,8.7,15.0,17,False,False,False
15.464686741902916,0,8.0,1.0,38.9,14.4,9.9,13.0,17,False,False,False
15.63210913311707,0,8.0,2.0,54.97,24.3,15.6,3.0,17,False,False,False
15.685486452842975,0,8.0,2.0,61.18,23.3,11.7,5.0,17,False,False,False
15.685248760180933,0,9.0,2.0,41.9,25.0,5.1,4.0,14,False,False,False
15.925703879325399,0,7.0,2.0,54.2,24.5,15.6,4.0,14,False,False,False
16.062403115135197,0,7.0,3.0,68.1,42.7,6.5,13.0,14,False,False,False
15.823458246164444,0,7.0,2.0,44.2,25.6,5.8,13.0,14,False,False,False
15.42482646295577,0,11.0,2.0,40.74,27.3,5.0,3.0,20,False,False,False
15.663965528349177,0,13.0,2.0,53.8,28.0,11.0,7.0,15,False,False,False
15.483586932870239,0,12.0,1.0,35.31,12.0,15.1,7.0,20,False,False,False
15.649068185110027,0,9.0,2.0,41.9,25.0,5.1,10.0,14,False,False,False
15.277634301617653,0,7.0,0.0,26.1,11.7,5.6,4.0,14,False,False,False
15.580037395649992,0,7.0,1.0,34.7,11.9,9.8,4.0,14,False,False,False
15.087836349094617,0,14.0,0.0,21.56,10.5,4.2,11.0,14,False,False,False
15.861447150345791,0,9.0,2.0,62.5,33.7,11.8,22.0,17,False,False,False
15.62356733502187,0,11.0,3.0,51.2,33.1,6.4,14.0,20,False,False,False
15.89210530135633,0,13.0,2.0,62.31,25.0,20.5,14.0,14,False,False,False
15.617510909890628,0,11.0,3.0,51.5,31.6,7.1,14.0,20,False,False,False
15.503202009232707,0,12.0,1.0,38.9,14.4,15.5,4.0,20,False,False,False
15.323990914139806,0,11.0,1.0,33.94,16.1,10.6,12.0,20,False,False,False
15.132032458081973,0,11.0,0.0,25.38,16.1,8.7,6.0,20,False,False,False
15.356743074485415,0,12.0,1.0,32.69,14.5,9.6,7.0,20,False,False,False
15.325037523276228,0,11.0,1.0,33.88,14.8,10.9,16.0,20,False,False,False
15.384383526171195,0,12.0,1.0,32.69,14.5,9.6,12.0,20,False,False,False
15.735027009117937,0,14.0,2.0,54.85,28.4,12.1,13.0,14,False,False,False
15.64006001130563,0,5.0,0.0,23.6,18.0,5.6,12.0,17,False,False,False
15.598163858267533,0,5.0,1.0,41.9,23.3,10.1,10.0,20,False,False,False
15.593926564506205,0,5.0,1.0,41.9,23.3,10.1,8.0,20,False,False,False
15.592532122508253,0,5.0,1.0,42.2,23.5,10.1,4.0,20,False,False,False
15.709480737417271,0,12.0,2.0,54.83,29.0,13.6,7.0,20,False,False,False
15.38412668421143,0,12.0,1.0,36.5,20.6,14.5,10.0,20,False,False,False
15.068273812173887,0,40.0,1.0,40.4,24.2,8.1,9.0,17,False,False,False
15.644972119876314,0,5.0,1.0,41.9,23.3,10.1,11.0,20,False,False,False
15.928374907573623,0,5.0,2.0,60.6,32.8,11.7,15.0,20,False,False,False
15.726922573483444,0,12.0,2.0,55.02,29.0,13.6,12.0,20,False,False,False
15.480987346678837,0,13.0,1.0,36.58,12.0,14.6,14.0,14,False,False,False
15.694788567219708,0,13.0,3.0,53.39,34.0,7.6,14.0,14,False,False,False
15.340453633355134,0,14.0,1.0,31.67,10.4,9.8,11.0,14,False,False,False
15.339151337733817,0,11.0,2.0,35.68,22.7,5.0,11.0,20,False,False,False
15.460047238457769,0,12.0,1.0,36.44,11.5,12.5,7.0,20,False,False,False
15.626703959077728,0,11.0,2.0,50.81,27.5,10.1,15.0,20,False,False,False
14.997424545712061,0,11.0,0.0,21.36,14.6,8.4,2.0,20,False,False,False
15.432858503437016,0,12.0,1.0,32.69,14.5,9.6,8.0,20,False,False,False
15.379339201812217,0,12.0,1.0,32.69,14.5,9.6,12.0,20,False,False,False
15.025962626450468,0,12.0,0.0,26.6,15.6,8.8,17.0,16,False,False,False
14.90027777779084,0,12.0,0.0,23.43,14.0,8.6,17.0,16,False,False,False
15.274125813221904,0,15.0,0.0,22.02,12.0,2.2,10.0,16,False,False,False
15.811832548756152,0,5.0,2.0,56.7,30.8,11.3,12.0,20,False,False,False
15.469067168813847,0,12.0,1.0,34.44,11.4,14.4,12.0,20,False,False,False
15.067988057145726,0,15.0,0.0,24.4,12.0,8.7,4.0,22,False,False,False
15.256684599693635,0,6.0,1.0,29.9,13.6,7.8,17.0,14,False,False,False
15.852879453593491,0,3.0,2.0,51.0,28.3,10.5,4.0,17,False,False,False
15.809941583233591,0,3.0,2.0,61.8,24.3,21.4,2.0,17,False,False,False
15.78074857177392,0,3.0,2.0,37.7,22.4,5.9,9.0,17,False,False,False
15.999987675014559,0,3.0,2.0,60.0,30.4,23.5,11.0,17,False,False,False
15.790499643797373,0,3.0,1.0,35.8,10.1,17.0,13.0,17,False,False,False
15.499439983276663,0,3.0,0.0,23.4,11.1,6.0,24.0,17,False,False,False
15.964888642399904,0,3.0,3.0,64.8,34.8,12.6,21.0,17,False,False,False
15.970912756303246,0,3.0,3.0,64.8,34.8,12.6,12.0,17,False,False,False
15.53934640528282,0,3.0,2.0,37.7,22.4,5.9,8.0,17,False,False,False
15.613825327518418,0,3.0,2.0,35.8,10.2,17.0,7.0,17,False,False,False
15.738275043714514,0,3.0,1.0,39.4,11.2,19.6,9.0,17,False,False,False
15.98060798545385,0,3.0,2.0,59.9,24.2,21.4,15.0,17,False,False,False
15.978373822778575,0,7.0,3.0,80.0,41.6,17.0,13.0,17,False,False,False
15.854041689756999,0,7.0,2.0,56.3,22.5,18.8,10.0,17,False,False,False
15.893001573604405,0,7.0,2.0,59.1,23.6,22.3,11.0,17,False,False,False
15.716731273350073,0,7.0,1.0,39.4,10.8,16.9,13.0,17,False,False,False
15.65207464054748,0,7.0,1.0,33.7,11.6,10.7,8.0,17,False,False,False
16.03363204382681,0,7.0,2.0,59.1,23.6,22.3,8.0,17,False,False,False
15.989814565603183,0,7.0,2.0,54.6,31.3,10.5,6.0,17,False,False,False
15.637838190407813,0,7.0,1.0,35.8,10.1,17.0,21.0,17,False,False,False
16.05718265631644,0,7.0,2.0,72.1,34.1,21.5,4.0,17,False,False,False
15.991102948714259,0,7.0,2.0,54.0,22.3,19.0,15.0,17,False,False,False
15.827957364481072,0,7.0,2.0,56.0,21.0,24.3,23.0,17,False,False,False
15.79496061712036,0,7.0,1.0,35.8,10.8,16.9,9.0,17,False,False,False
15.890074096508524,0,7.0,1.0,44.7,12.2,22.3,7.0,17,False,False,False
15.840577879865725,0,7.0,1.0,39.4,11.2,19.6,6.0,17,False,False,False
15.890074096508524,0,7.0,1.0,44.7,12.2,22.3,4.0,17,False,False,False
15.708987063432849,0,7.0,1.0,44.7,12.2,22.3,11.0,17,False,False,False
15.903310941978711,0,7.0,2.0,59.1,23.6,22.3,5.0,17,False,False,False
16.03895514451217,0,17.0,2.0,59.8,23.1,21.4,9.0,17,False,False,False
16.059656994427897,0,17.0,2.0,59.1,23.6,22.3,15.0,17,False,False,False
15.992328438924652,0,17.0,2.0,54.0,28.8,11.6,11.0,17,False,False,False
15.993885367223077,0,17.0,2.0,50.7,28.2,10.4,17.0,17,False,False,False
15.999186093514469,0,17.0,2.0,52.6,19.9,19.6,19.0,17,False,False,False
15.825718708163116,0,17.0,1.0,35.7,10.1,17.0,9.0,17,False,False,False
15.849894716221984,0,17.0,1.0,39.4,11.2,19.5,12.0,17,False,False,False
15.550652937398313,0,9.0,1.0,36.2,10.1,12.7,10.0,14,False,False,False
15.619543894167265,0,7.0,1.0,34.7,11.9,9.8,10.0,14,False,False,False
15.226497775576945,0,8.0,0.0,23.43,15.0,2.0,15.0,14,False,False,False
15.505993936679868,0,30.0,1.0,40.06,14.0,8.8,5.0,17,False,False,False
15.803385043104912,0,8.0,2.0,47.4,28.2,6.7,9.0,14,False,False,False
15.543440232626518,0,7.0,1.0,35.1,12.9,9.1,8.0,14,False,False,False
16.06101935139396,0,7.0,3.0,68.4,42.7,6.5,12.0,14,False,False,False
16.040434929102716,0,7.0,3.0,68.4,42.7,6.5,7.0,14,False,False,False
15.764595519108925,0,7.0,2.0,44.2,25.6,5.8,14.0,14,False,False,False
15.6508413588193,0,7.0,2.0,44.2,25.6,5.8,2.0,14,False,False,False
15.723402071081905,0,7.0,2.0,44.2,25.6,5.8,5.0,14,False,False,False
15.86963441986494,0,37.0,1.0,39.2,11.2,19.6,4.0,17,False,False,False
15.903076383098956,0,12.0,3.0,72.19,44.5,10.3,6.0,20,False,False,False
15.256283634626428,0,13.0,0.0,29.65,18.2,9.1,8.0,14,False,False,False
15.22422201782627,0,7.0,0.0,19.8,9.4,5.1,15.0,17,False,False,False
15.333254364710287,0,7.0,0.0,19.8,9.4,5.1,8.0,17,False,False,False
15.513508830427444,0,9.0,1.0,36.2,10.1,12.7,7.0,14,False,False,False
15.629062666564419,0,9.0,2.0,41.9,25.0,5.1,7.0,14,False,False,False
15.210455643438284,0,7.0,0.0,22.1,10.6,5.6,5.0,14,False,False,False
15.433762314110453,0,7.0,1.0,34.7,11.9,9.8,2.0,14,False,False,False
15.535194731341404,0,7.0,1.0,36.2,10.1,12.7,8.0,14,False,False,False
15.123521433904246,0,9.0,0.0,24.0,10.8,5.2,2.0,14,False,False,False
15.924020368972696,0,7.0,3.0,60.7,36.3,6.5,2.0,14,False,False,False
15.739759356223798,0,8.0,2.0,51.3,28.4,11.1,7.0,14,False,False,False
15.82372472458392,0,6.0,2.0,39.5,26.3,4.5,6.0,14,False,False,False
15.341567078850604,0,7.0,1.0,19.74,10.0,5.0,9.0,15,False,False,False
15.990262393084793,0,12.0,3.0,74.2,40.2,12.2,10.0,20,False,False,False
15.437608394313157,0,12.0,1.0,32.69,14.5,9.6,10.0,20,False,False,False
15.059760824579696,0,14.0,0.0,21.39,10.4,4.6,11.0,14,False,False,False
15.123843647884687,0,8.0,0.0,18.0,11.2,6.0,12.0,17,False,False,False
15.687312888712007,0,10.0,1.0,41.0,13.0,15.0,10.0,16,False,False,False
15.505182482848909,0,12.0,2.0,52.04,28.4,10.9,17.0,16,False,False,False
15.479733581292642,0,12.0,2.0,52.27,28.6,11.0,6.0,16,False,False,False
15.499721749757597,0,12.0,2.0,52.27,28.6,11.0,6.0,16,False,False,False
15.478210715130375,0,12.0,2.0,52.19,28.5,11.0,9.0,16,False,False,False
15.498198560390685,0,12.0,2.0,52.19,28.5,11.0,11.0,16,False,False,False
15.388369752101072,0,12.0,2.0,47.68,26.2,10.6,11.0,16,False,False,False
15.388994814596563,0,12.0,2.0,47.71,26.3,10.6,5.0,16,False,False,False
15.388369752101072,0,12.0,2.0,47.68,26.2,10.6,8.0,16,False,False,False
15.668047578490926,0,16.0,3.0,52.88,35.1,5.7,15.0,20,False,False,False
15.414392552214208,0,16.0,2.0,33.88,19.3,9.4,17.0,20,False,False,False
15.725043433172718,0,16.0,3.0,57.68,38.1,4.6,13.0,20,False,False,False
15.649185183992916,0,16.0,3.0,52.88,35.1,5.7,10.0,20,False,False,False
15.613170915985503,0,16.0,2.0,49.13,20.7,9.5,16.0,20,False,False,False
15.458783746544547,0,17.0,2.0,37.66,26.1,3.4,2.0,20,False,False,False
15.802482032897808,0,17.0,3.0,61.68,35.4,5.8,9.0,20,False,False,False
15.408347025844948,0,12.0,2.0,47.68,26.2,10.6,11.0,16,False,False,False
15.363605052810144,0,9.0,0.0,29.0,16.8,9.0,2.0,17,False,False,False
15.71395481561379,0,9.0,1.0,39.5,15.8,9.8,6.0,17,False,False,False
15.75956198065752,0,9.0,1.0,41.1,15.7,9.7,15.0,17,False,False,False
15.75956198065752,0,9.0,1.0,41.1,15.7,9.7,23.0,17,False,False,False
15.920814880978444,0,9.0,3.0,74.8,39.9,12.8,21.0,17,False,False,False
15.693374479160871,0,9.0,2.0,51.09,23.0,13.0,14.0,17,False,False,False
